millis,stamp,datetime,light,temp,vcc
53998, 1455712901, "2016/2/17 12:41:41", 553, 69.62, 2.04
55000, 1455712902, "2016/2/17 12:41:42", 554, 69.62, 2.03
55999, 1455712903, "2016/2/17 12:41:43", 554, 69.62, 2.03
56999, 1455712904, "2016/2/17 12:41:44", 554, 69.62, 2.03
57999, 1455712905, "2016/2/17 12:41:45", 554, 69.62, 2.03
58999, 1455712906, "2016/2/17 12:41:46", 554, 69.62, 2.03
59999, 1455712907, "2016/2/17 12:41:47", 554, 70.20, 2.03
60999, 1455712908, "2016/2/17 12:41:48", 554, 70.20, 2.03
61999, 1455712909, "2016/2/17 12:41:49", 554, 70.20, 2.03
62998, 1455712910, "2016/2/17 12:41:50", 554, 69.62, 2.03
64000, 1455712911, "2016/2/17 12:41:51", 554, 69.62, 2.03
64999, 1455712912, "2016/2/17 12:41:52", 554, 70.20, 2.03
65999, 1455712913, "2016/2/17 12:41:53", 554, 69.62, 2.03
66999, 1455712914, "2016/2/17 12:41:54", 555, 70.20, 2.03
67999, 1455712915, "2016/2/17 12:41:55", 555, 70.20, 2.03
69000, 1455712916, "2016/2/17 12:41:56", 555, 69.62, 2.03
69999, 1455712917, "2016/2/17 12:41:57", 554, 69.62, 2.03
71000, 1455712918, "2016/2/17 12:41:58", 554, 70.20, 2.03
71999, 1455712919, "2016/2/17 12:41:59", 554, 70.20, 2.03
72998, 1455712920, "2016/2/17 12:42:0", 554, 69.62, 2.03
73999, 1455712921, "2016/2/17 12:42:1", 555, 70.20, 2.03
74999, 1455712922, "2016/2/17 12:42:2", 555, 69.62, 2.03
75999, 1455712923, "2016/2/17 12:42:3", 554, 69.62, 2.03
76999, 1455712924, "2016/2/17 12:42:4", 554, 70.20, 2.03
78000, 1455712925, "2016/2/17 12:42:5", 555, 70.20, 2.03
78999, 1455712926, "2016/2/17 12:42:6", 555, 70.20, 2.03
80000, 1455712927, "2016/2/17 12:42:7", 555, 69.62, 2.03
80999, 1455712928, "2016/2/17 12:42:8", 555, 69.62, 2.03
81999, 1455712929, "2016/2/17 12:42:9", 555, 70.20, 2.03
82999, 1455712930, "2016/2/17 12:42:10", 555, 70.20, 2.03
83999, 1455712931, "2016/2/17 12:42:11", 555, 70.20, 2.03
84999, 1455712932, "2016/2/17 12:42:12", 555, 70.20, 2.03
85998, 1455712933, "2016/2/17 12:42:13", 563, 69.62, 2.00
86999, 1455712934, "2016/2/17 12:42:14", 562, 69.62, 2.00
87999, 1455712935, "2016/2/17 12:42:15", 562, 69.62, 2.00
88998, 1455712936, "2016/2/17 12:42:16", 566, 69.62, 1.99
89999, 1455712937, "2016/2/17 12:42:17", 566, 69.62, 1.99
90998, 1455712938, "2016/2/17 12:42:18", 566, 69.62, 1.99
91998, 1455712939, "2016/2/17 12:42:19", 566, 70.20, 1.99
92998, 1455712940, "2016/2/17 12:42:20", 562, 69.62, 2.00
94000, 1455712941, "2016/2/17 12:42:21", 562, 70.20, 2.00
94999, 1455712942, "2016/2/17 12:42:22", 561, 69.62, 2.00
95998, 1455712943, "2016/2/17 12:42:23", 562, 69.62, 2.00
96999, 1455712944, "2016/2/17 12:42:24", 562, 69.62, 2.00
97999, 1455712945, "2016/2/17 12:42:25", 562, 69.62, 2.00
98998, 1455712946, "2016/2/17 12:42:26", 562, 70.20, 2.00
99999, 1455712947, "2016/2/17 12:42:27", 562, 70.20, 2.00
101000, 1455712948, "2016/2/17 12:42:28", 562, 69.62, 2.00
101999, 1455712949, "2016/2/17 12:42:29", 562, 70.20, 2.00
102999, 1455712950, "2016/2/17 12:42:30", 562, 69.62, 2.00
103999, 1455712951, "2016/2/17 12:42:31", 562, 69.62, 2.00
104999, 1455712952, "2016/2/17 12:42:32", 562, 69.62, 2.00
105999, 1455712953, "2016/2/17 12:42:33", 562, 69.62, 2.00
106999, 1455712954, "2016/2/17 12:42:34", 562, 69.62, 2.00
107999, 1455712955, "2016/2/17 12:42:35", 562, 69.62, 2.00
108999, 1455712956, "2016/2/17 12:42:36", 563, 69.62, 2.00
110000, 1455712957, "2016/2/17 12:42:37", 563, 69.62, 2.00
110999, 1455712958, "2016/2/17 12:42:38", 563, 69.62, 2.00
112000, 1455712959, "2016/2/17 12:42:39", 563, 69.62, 2.00
112999, 1455712960, "2016/2/17 12:42:40", 563, 69.62, 2.00
113999, 1455712961, "2016/2/17 12:42:41", 563, 69.62, 2.00
115000, 1455712962, "2016/2/17 12:42:42", 563, 69.62, 2.00
115999, 1455712963, "2016/2/17 12:42:43", 563, 69.62, 2.00
117000, 1455712964, "2016/2/17 12:42:44", 563, 70.20, 2.00
117999, 1455712965, "2016/2/17 12:42:45", 563, 69.62, 2.00
118999, 1455712966, "2016/2/17 12:42:46", 563, 69.62, 2.00
119999, 1455712967, "2016/2/17 12:42:47", 563, 70.20, 2.00
120999, 1455712968, "2016/2/17 12:42:48", 563, 69.62, 2.00
121999, 1455712969, "2016/2/17 12:42:49", 564, 69.62, 2.00
122999, 1455712970, "2016/2/17 12:42:50", 564, 69.62, 2.00
123999, 1455712971, "2016/2/17 12:42:51", 563, 69.62, 2.00
124999, 1455712972, "2016/2/17 12:42:52", 564, 69.62, 2.00
126000, 1455712973, "2016/2/17 12:42:53", 564, 69.62, 2.00
126999, 1455712974, "2016/2/17 12:42:54", 564, 69.62, 2.00
128000, 1455712975, "2016/2/17 12:42:55", 564, 69.62, 2.00
128999, 1455712976, "2016/2/17 12:42:56", 564, 69.62, 2.00
129999, 1455712977, "2016/2/17 12:42:57", 564, 70.20, 2.00
130999, 1455712978, "2016/2/17 12:42:58", 564, 69.62, 2.00
131998, 1455712979, "2016/2/17 12:42:59", 564, 70.20, 2.00
133000, 1455712980, "2016/2/17 12:43:0", 564, 70.20, 2.00
133999, 1455712981, "2016/2/17 12:43:1", 564, 69.62, 1.99
134999, 1455712982, "2016/2/17 12:43:2", 565, 69.62, 1.99
135999, 1455712983, "2016/2/17 12:43:3", 565, 69.62, 1.99
136999, 1455712984, "2016/2/17 12:43:4", 565, 69.62, 1.99
137999, 1455712985, "2016/2/17 12:43:5", 565, 69.62, 1.99
138999, 1455712986, "2016/2/17 12:43:6", 565, 69.62, 1.99
139999, 1455712987, "2016/2/17 12:43:7", 565, 69.62, 1.99
140998, 1455712988, "2016/2/17 12:43:8", 565, 69.62, 1.99
142000, 1455712989, "2016/2/17 12:43:9", 566, 69.62, 1.99
142999, 1455712990, "2016/2/17 12:43:10", 566, 69.62, 1.99
144000, 1455712991, "2016/2/17 12:43:11", 566, 69.62, 1.99
144999, 1455712992, "2016/2/17 12:43:12", 566, 69.62, 1.99
145999, 1455712993, "2016/2/17 12:43:13", 566, 69.62, 1.99
146999, 1455712994, "2016/2/17 12:43:14", 566, 69.62, 1.99
147999, 1455712995, "2016/2/17 12:43:15", 566, 69.62, 1.99
149000, 1455712996, "2016/2/17 12:43:16", 566, 69.62, 1.99
149999, 1455712997, "2016/2/17 12:43:17", 567, 69.62, 1.99
151000, 1455712998, "2016/2/17 12:43:18", 566, 69.62, 1.99
151999, 1455712999, "2016/2/17 12:43:19", 567, 70.20, 1.99
152998, 1455713000, "2016/2/17 12:43:20", 567, 69.62, 1.99
153999, 1455713001, "2016/2/17 12:43:21", 567, 69.62, 1.99
154999, 1455713002, "2016/2/17 12:43:22", 567, 69.62, 1.99
155999, 1455713003, "2016/2/17 12:43:23", 567, 69.62, 1.99
156999, 1455713004, "2016/2/17 12:43:24", 567, 69.62, 1.99
157999, 1455713005, "2016/2/17 12:43:25", 567, 69.62, 1.99
158999, 1455713006, "2016/2/17 12:43:26", 567, 69.62, 1.99
160000, 1455713007, "2016/2/17 12:43:27", 567, 69.62, 1.99
160999, 1455713008, "2016/2/17 12:43:28", 567, 69.62, 1.99
161999, 1455713009, "2016/2/17 12:43:29", 567, 69.62, 1.99
162999, 1455713010, "2016/2/17 12:43:30", 567, 69.62, 1.99
163999, 1455713011, "2016/2/17 12:43:31", 567, 69.62, 1.99
164999, 1455713012, "2016/2/17 12:43:32", 568, 69.62, 1.99
165999, 1455713013, "2016/2/17 12:43:33", 567, 69.62, 1.99
167000, 1455713014, "2016/2/17 12:43:34", 567, 69.62, 1.98
167999, 1455713015, "2016/2/17 12:43:35", 568, 69.62, 1.98
168998, 1455713016, "2016/2/17 12:43:36", 568, 69.62, 1.98
169999, 1455713017, "2016/2/17 12:43:37", 568, 69.62, 1.98
170999, 1455713018, "2016/2/17 12:43:38", 568, 69.62, 1.98
171999, 1455713019, "2016/2/17 12:43:39", 568, 69.62, 1.98
173000, 1455713020, "2016/2/17 12:43:40", 568, 69.62, 1.98
173999, 1455713021, "2016/2/17 12:43:41", 568, 69.62, 1.98
174998, 1455713022, "2016/2/17 12:43:42", 568, 69.62, 1.98
176000, 1455713023, "2016/2/17 12:43:43", 568, 69.62, 1.98
176999, 1455713024, "2016/2/17 12:43:44", 568, 69.62, 1.98
177999, 1455713025, "2016/2/17 12:43:45", 568, 69.62, 1.98
178999, 1455713026, "2016/2/17 12:43:46", 569, 70.20, 1.98
179999, 1455713027, "2016/2/17 12:43:47", 569, 69.62, 1.98
181000, 1455713028, "2016/2/17 12:43:48", 569, 69.62, 1.98
181999, 1455713029, "2016/2/17 12:43:49", 569, 69.62, 1.98
182999, 1455713030, "2016/2/17 12:43:50", 569, 70.20, 1.98
183999, 1455713031, "2016/2/17 12:43:51", 569, 70.20, 1.98
184999, 1455713032, "2016/2/17 12:43:52", 569, 70.20, 1.98
185999, 1455713033, "2016/2/17 12:43:53", 569, 69.62, 1.98
186999, 1455713034, "2016/2/17 12:43:54", 569, 69.62, 1.98
187999, 1455713035, "2016/2/17 12:43:55", 569, 69.62, 1.98
188999, 1455713036, "2016/2/17 12:43:56", 569, 69.62, 1.98
190000, 1455713037, "2016/2/17 12:43:57", 569, 69.62, 1.98
190999, 1455713038, "2016/2/17 12:43:58", 569, 70.20, 1.98
192000, 1455713039, "2016/2/17 12:43:59", 570, 70.20, 1.98
192999, 1455713040, "2016/2/17 12:44:0", 570, 70.20, 1.98
193999, 1455713041, "2016/2/17 12:44:1", 570, 69.62, 1.98
194999, 1455713042, "2016/2/17 12:44:2", 570, 69.62, 1.98
195999, 1455713043, "2016/2/17 12:44:3", 570, 69.62, 1.98
197000, 1455713044, "2016/2/17 12:44:4", 570, 69.62, 1.98
197999, 1455713045, "2016/2/17 12:44:5", 570, 69.62, 1.98
199000, 1455713046, "2016/2/17 12:44:6", 570, 69.62, 1.98
199999, 1455713047, "2016/2/17 12:44:7", 571, 70.20, 1.98
200999, 1455713048, "2016/2/17 12:44:8", 570, 70.20, 1.98
201998, 1455713049, "2016/2/17 12:44:9", 571, 70.20, 1.98
202999, 1455713050, "2016/2/17 12:44:10", 570, 69.62, 1.98
203999, 1455713051, "2016/2/17 12:44:11", 571, 69.62, 1.98
204999, 1455713052, "2016/2/17 12:44:12", 571, 70.20, 1.97
206000, 1455713053, "2016/2/17 12:44:13", 571, 69.62, 1.97
206999, 1455713054, "2016/2/17 12:44:14", 571, 69.62, 1.97
208000, 1455713055, "2016/2/17 12:44:15", 571, 70.20, 1.97
209000, 1455713056, "2016/2/17 12:44:16", 569, 69.62, 1.98
209998, 1455713057, "2016/2/17 12:44:17", 566, 70.20, 1.99
210999, 1455713058, "2016/2/17 12:44:18", 566, 69.62, 1.99
211998, 1455713059, "2016/2/17 12:44:19", 572, 70.20, 1.97
212999, 1455713060, "2016/2/17 12:44:20", 572, 70.20, 1.97
213998, 1455713061, "2016/2/17 12:44:21", 573, 70.20, 1.96
214999, 1455713062, "2016/2/17 12:44:22", 576, 70.20, 1.96
215999, 1455713063, "2016/2/17 12:44:23", 575, 69.62, 1.96
216999, 1455713064, "2016/2/17 12:44:24", 575, 69.62, 1.96
218000, 1455713065, "2016/2/17 12:44:25", 575, 69.62, 1.96
218998, 1455713066, "2016/2/17 12:44:26", 576, 69.62, 1.96
219998, 1455713067, "2016/2/17 12:44:27", 575, 70.20, 1.96
220998, 1455713068, "2016/2/17 12:44:28", 575, 69.62, 1.96
222000, 1455713069, "2016/2/17 12:44:29", 575, 69.62, 1.96
222999, 1455713070, "2016/2/17 12:44:30", 576, 69.62, 1.96
224000, 1455713071, "2016/2/17 12:44:31", 576, 70.20, 1.96
224999, 1455713072, "2016/2/17 12:44:32", 574, 70.20, 1.97
225999, 1455713073, "2016/2/17 12:44:33", 568, 70.20, 1.99
226999, 1455713074, "2016/2/17 12:44:34", 567, 69.62, 1.99
227999, 1455713075, "2016/2/17 12:44:35", 567, 70.20, 1.99
229000, 1455713076, "2016/2/17 12:44:36", 568, 70.20, 1.99
229999, 1455713077, "2016/2/17 12:44:37", 568, 70.20, 1.98
230999, 1455713078, "2016/2/17 12:44:38", 568, 69.62, 1.98
231999, 1455713079, "2016/2/17 12:44:39", 568, 70.20, 1.98
232999, 1455713080, "2016/2/17 12:44:40", 568, 70.20, 1.98
233999, 1455713081, "2016/2/17 12:44:41", 568, 70.20, 1.98
234998, 1455713082, "2016/2/17 12:44:42", 568, 69.62, 1.98
236000, 1455713083, "2016/2/17 12:44:43", 568, 70.20, 1.98
236999, 1455713084, "2016/2/17 12:44:44", 568, 70.20, 1.98
238000, 1455713085, "2016/2/17 12:44:45", 568, 70.20, 1.98
238999, 1455713086, "2016/2/17 12:44:46", 569, 70.20, 1.98
240000, 1455713087, "2016/2/17 12:44:47", 569, 70.20, 1.98
240999, 1455713088, "2016/2/17 12:44:48", 569, 69.62, 1.98
241999, 1455713089, "2016/2/17 12:44:49", 569, 70.20, 1.98
243000, 1455713090, "2016/2/17 12:44:50", 570, 69.62, 1.98
243999, 1455713091, "2016/2/17 12:44:51", 569, 69.62, 1.98
245000, 1455713092, "2016/2/17 12:44:52", 570, 69.62, 1.98
245999, 1455713093, "2016/2/17 12:44:53", 570, 69.62, 1.98
246999, 1455713094, "2016/2/17 12:44:54", 570, 69.62, 1.98
247999, 1455713095, "2016/2/17 12:44:55", 570, 70.20, 1.98
248998, 1455713096, "2016/2/17 12:44:56", 570, 70.20, 1.98
249999, 1455713097, "2016/2/17 12:44:57", 570, 69.62, 1.98
250999, 1455713098, "2016/2/17 12:44:58", 569, 69.62, 1.98
251999, 1455713099, "2016/2/17 12:44:59", 570, 70.20, 1.98
252999, 1455713100, "2016/2/17 12:45:0", 570, 70.20, 1.98
254000, 1455713101, "2016/2/17 12:45:1", 570, 69.62, 1.98
254999, 1455713102, "2016/2/17 12:45:2", 570, 69.62, 1.98
256000, 1455713103, "2016/2/17 12:45:3", 570, 69.62, 1.98
256999, 1455713104, "2016/2/17 12:45:4", 570, 69.62, 1.98
257999, 1455713105, "2016/2/17 12:45:5", 570, 69.62, 1.98
258999, 1455713106, "2016/2/17 12:45:6", 570, 70.20, 1.98
259998, 1455713107, "2016/2/17 12:45:7", 570, 70.20, 1.98
261000, 1455713108, "2016/2/17 12:45:8", 570, 69.62, 1.98
261999, 1455713109, "2016/2/17 12:45:9", 571, 70.20, 1.97
263000, 1455713110, "2016/2/17 12:45:10", 571, 70.20, 1.97
263999, 1455713111, "2016/2/17 12:45:11", 571, 70.20, 1.97
264999, 1455713112, "2016/2/17 12:45:12", 571, 70.20, 1.97
265999, 1455713113, "2016/2/17 12:45:13", 571, 69.62, 1.97
266999, 1455713114, "2016/2/17 12:45:14", 571, 70.20, 1.97
267999, 1455713115, "2016/2/17 12:45:15", 571, 70.20, 1.97
268999, 1455713116, "2016/2/17 12:45:16", 571, 69.62, 1.97
269999, 1455713117, "2016/2/17 12:45:17", 571, 69.62, 1.97
270998, 1455713118, "2016/2/17 12:45:18", 571, 70.20, 1.97
271998, 1455713119, "2016/2/17 12:45:19", 571, 70.20, 1.97
272999, 1455713120, "2016/2/17 12:45:20", 571, 69.62, 1.97
273999, 1455713121, "2016/2/17 12:45:21", 572, 70.20, 1.97
274999, 1455713122, "2016/2/17 12:45:22", 572, 69.62, 1.97
275999, 1455713123, "2016/2/17 12:45:23", 572, 70.20, 1.97
276999, 1455713124, "2016/2/17 12:45:24", 572, 70.20, 1.97
277999, 1455713125, "2016/2/17 12:45:25", 572, 70.20, 1.97
278999, 1455713126, "2016/2/17 12:45:26", 572, 69.62, 1.97
279999, 1455713127, "2016/2/17 12:45:27", 572, 70.20, 1.97
280999, 1455713128, "2016/2/17 12:45:28", 572, 69.62, 1.97
281999, 1455713129, "2016/2/17 12:45:29", 572, 70.20, 1.97
282999, 1455713130, "2016/2/17 12:45:30", 572, 69.62, 1.97
283999, 1455713131, "2016/2/17 12:45:31", 579, 69.62, 1.95
284999, 1455713132, "2016/2/17 12:45:32", 577, 70.20, 1.95
285999, 1455713133, "2016/2/17 12:45:33", 577, 69.62, 1.95
286999, 1455713134, "2016/2/17 12:45:34", 577, 69.62, 1.95
288000, 1455713135, "2016/2/17 12:45:35", 577, 70.20, 1.95
288999, 1455713136, "2016/2/17 12:45:36", 579, 69.62, 1.95
289999, 1455713137, "2016/2/17 12:45:37", 579, 70.20, 1.95
290999, 1455713138, "2016/2/17 12:45:38", 579, 70.20, 1.95
291999, 1455713139, "2016/2/17 12:45:39", 579, 70.20, 1.95
293000, 1455713140, "2016/2/17 12:45:40", 580, 70.20, 1.94
293999, 1455713141, "2016/2/17 12:45:41", 580, 70.20, 1.94
295000, 1455713142, "2016/2/17 12:45:42", 579, 69.62, 1.95
295999, 1455713143, "2016/2/17 12:45:43", 579, 70.20, 1.95
296999, 1455713144, "2016/2/17 12:45:44", 579, 70.20, 1.95
297999, 1455713145, "2016/2/17 12:45:45", 580, 69.04, 1.95
298999, 1455713146, "2016/2/17 12:45:46", 580, 69.04, 1.95
299999, 1455713147, "2016/2/17 12:45:47", 579, 69.04, 1.95
300998, 1455713148, "2016/2/17 12:45:48", 579, 69.04, 1.95
301999, 1455713149, "2016/2/17 12:45:49", 579, 69.04, 1.95
302999, 1455713150, "2016/2/17 12:45:50", 579, 69.04, 1.95
304000, 1455713151, "2016/2/17 12:45:51", 579, 69.04, 1.95
304999, 1455713152, "2016/2/17 12:45:52", 579, 69.04, 1.95
305999, 1455713153, "2016/2/17 12:45:53", 579, 69.04, 1.95
306999, 1455713154, "2016/2/17 12:45:54", 579, 69.04, 1.95
307999, 1455713155, "2016/2/17 12:45:55", 579, 69.04, 1.95
309000, 1455713156, "2016/2/17 12:45:56", 579, 69.04, 1.95
309999, 1455713157, "2016/2/17 12:45:57", 579, 69.04, 1.95
311000, 1455713158, "2016/2/17 12:45:58", 580, 69.04, 1.94
311998, 1455713159, "2016/2/17 12:45:59", 580, 69.04, 1.94
312999, 1455713160, "2016/2/17 12:46:0", 580, 69.04, 1.94
313999, 1455713161, "2016/2/17 12:46:1", 580, 69.04, 1.94
314999, 1455713162, "2016/2/17 12:46:2", 580, 69.04, 1.94
315999, 1455713163, "2016/2/17 12:46:3", 580, 69.04, 1.94
316999, 1455713164, "2016/2/17 12:46:4", 580, 69.04, 1.94
318000, 1455713165, "2016/2/17 12:46:5", 580, 69.04, 1.94
318999, 1455713166, "2016/2/17 12:46:6", 580, 69.04, 1.94
320000, 1455713167, "2016/2/17 12:46:7", 581, 69.04, 1.94
321000, 1455713168, "2016/2/17 12:46:8", 581, 69.04, 1.94
321998, 1455713169, "2016/2/17 12:46:9", 581, 69.04, 1.94
323000, 1455713170, "2016/2/17 12:46:10", 581, 69.04, 1.94
323999, 1455713171, "2016/2/17 12:46:11", 580, 69.04, 1.94
324998, 1455713172, "2016/2/17 12:46:12", 581, 69.04, 1.94
325998, 1455713173, "2016/2/17 12:46:13", 581, 69.04, 1.94
326999, 1455713174, "2016/2/17 12:46:14", 581, 69.62, 1.94
327999, 1455713175, "2016/2/17 12:46:15", 581, 69.04, 1.94
328998, 1455713176, "2016/2/17 12:46:16", 581, 69.04, 1.94
329999, 1455713177, "2016/2/17 12:46:17", 581, 69.04, 1.94
330999, 1455713178, "2016/2/17 12:46:18", 581, 69.04, 1.94
331999, 1455713179, "2016/2/17 12:46:19", 581, 69.04, 1.94
332999, 1455713180, "2016/2/17 12:46:20", 581, 69.04, 1.94
334000, 1455713181, "2016/2/17 12:46:21", 581, 68.46, 1.94
334999, 1455713182, "2016/2/17 12:46:22", 581, 69.04, 1.94
335998, 1455713183, "2016/2/17 12:46:23", 581, 69.04, 1.94
336999, 1455713184, "2016/2/17 12:46:24", 581, 69.04, 1.94
337999, 1455713185, "2016/2/17 12:46:25", 582, 69.04, 1.94
338999, 1455713186, "2016/2/17 12:46:26", 582, 69.04, 1.94
339999, 1455713187, "2016/2/17 12:46:27", 582, 69.62, 1.94
341000, 1455713188, "2016/2/17 12:46:28", 582, 69.04, 1.94
341999, 1455713189, "2016/2/17 12:46:29", 582, 69.04, 1.94
342999, 1455713190, "2016/2/17 12:46:30", 582, 69.04, 1.94
343999, 1455713191, "2016/2/17 12:46:31", 582, 69.04, 1.94
344999, 1455713192, "2016/2/17 12:46:32", 582, 68.46, 1.94
345999, 1455713193, "2016/2/17 12:46:33", 582, 69.04, 1.94
346999, 1455713194, "2016/2/17 12:46:34", 582, 69.04, 1.93
347999, 1455713195, "2016/2/17 12:46:35", 583, 69.62, 1.93
348999, 1455713196, "2016/2/17 12:46:36", 583, 69.04, 1.93
350000, 1455713197, "2016/2/17 12:46:37", 583, 69.04, 1.93
350999, 1455713198, "2016/2/17 12:46:38", 583, 69.62, 1.94
351998, 1455713199, "2016/2/17 12:46:39", 582, 69.62, 1.94
352999, 1455713200, "2016/2/17 12:46:40", 583, 69.04, 1.93
353999, 1455713201, "2016/2/17 12:46:41", 582, 69.04, 1.94
354999, 1455713202, "2016/2/17 12:46:42", 583, 69.04, 1.93
355999, 1455713203, "2016/2/17 12:46:43", 583, 69.04, 1.93
357000, 1455713204, "2016/2/17 12:46:44", 583, 69.04, 1.93
357999, 1455713205, "2016/2/17 12:46:45", 584, 68.46, 1.93
359000, 1455713206, "2016/2/17 12:46:46", 583, 69.04, 1.93
359999, 1455713207, "2016/2/17 12:46:47", 583, 68.46, 1.93
360999, 1455713208, "2016/2/17 12:46:48", 583, 68.46, 1.93
361999, 1455713209, "2016/2/17 12:46:49", 584, 68.46, 1.93
362998, 1455713210, "2016/2/17 12:46:50", 584, 68.46, 1.93
364000, 1455713211, "2016/2/17 12:46:51", 583, 69.04, 1.93
364999, 1455713212, "2016/2/17 12:46:52", 584, 69.04, 1.93
366000, 1455713213, "2016/2/17 12:46:53", 585, 69.04, 1.93
366999, 1455713214, "2016/2/17 12:46:54", 584, 67.88, 1.93
368000, 1455713215, "2016/2/17 12:46:55", 583, 68.46, 1.93
368999, 1455713216, "2016/2/17 12:46:56", 584, 68.46, 1.93
369999, 1455713217, "2016/2/17 12:46:57", 583, 68.46, 1.93
370999, 1455713218, "2016/2/17 12:46:58", 584, 68.46, 1.93
371999, 1455713219, "2016/2/17 12:46:59", 584, 68.46, 1.93
372999, 1455713220, "2016/2/17 12:47:0", 584, 68.46, 1.93
373998, 1455713221, "2016/2/17 12:47:1", 584, 69.04, 1.93
374999, 1455713222, "2016/2/17 12:47:2", 584, 68.46, 1.93
375999, 1455713223, "2016/2/17 12:47:3", 584, 68.46, 1.93
376999, 1455713224, "2016/2/17 12:47:4", 584, 68.46, 1.93
377999, 1455713225, "2016/2/17 12:47:5", 584, 69.04, 1.93
378999, 1455713226, "2016/2/17 12:47:6", 585, 68.46, 1.93
380000, 1455713227, "2016/2/17 12:47:7", 584, 68.46, 1.93
380999, 1455713228, "2016/2/17 12:47:8", 584, 68.46, 1.93
381999, 1455713229, "2016/2/17 12:47:9", 585, 68.46, 1.93
382998, 1455713230, "2016/2/17 12:47:10", 585, 68.46, 1.93
383998, 1455713231, "2016/2/17 12:47:11", 585, 68.46, 1.93
384999, 1455713232, "2016/2/17 12:47:12", 586, 68.46, 1.93
385999, 1455713233, "2016/2/17 12:47:13", 586, 69.04, 1.92
386999, 1455713234, "2016/2/17 12:47:14", 587, 69.04, 1.92
