millis,stamp,datetime,light,temp,vcc
45999, 1455711645, "2016/2/17 12:20:45", 578, 69.04, 1.95
46999, 1455711646, "2016/2/17 12:20:46", 578, 69.04, 1.95
48000, 1455711647, "2016/2/17 12:20:47", 581, 69.62, 1.94
48999, 1455711648, "2016/2/17 12:20:48", 581, 69.62, 1.94
49999, 1455711649, "2016/2/17 12:20:49", 581, 69.62, 1.94
51000, 1455711650, "2016/2/17 12:20:50", 582, 70.20, 1.94
51999, 1455711651, "2016/2/17 12:20:51", 581, 69.62, 1.94
52999, 1455711652, "2016/2/17 12:20:52", 575, 69.62, 1.96
53999, 1455711653, "2016/2/17 12:20:53", 580, 69.62, 1.94
54999, 1455711654, "2016/2/17 12:20:54", 580, 69.62, 1.94
55998, 1455711655, "2016/2/17 12:20:55", 580, 69.62, 1.94
56998, 1455711656, "2016/2/17 12:20:56", 581, 69.62, 1.94
57999, 1455711657, "2016/2/17 12:20:57", 580, 69.62, 1.94
58999, 1455711658, "2016/2/17 12:20:58", 581, 69.62, 1.94
59999, 1455711659, "2016/2/17 12:20:59", 581, 69.62, 1.94
60999, 1455711660, "2016/2/17 12:21:0", 581, 69.62, 1.94
61999, 1455711661, "2016/2/17 12:21:1", 580, 69.62, 1.94
62999, 1455711662, "2016/2/17 12:21:2", 580, 69.62, 1.94
63998, 1455711663, "2016/2/17 12:21:3", 580, 69.62, 1.94
64999, 1455711664, "2016/2/17 12:21:4", 580, 69.62, 1.94
65999, 1455711665, "2016/2/17 12:21:5", 580, 69.62, 1.94
67000, 1455711666, "2016/2/17 12:21:6", 580, 69.62, 1.94
67999, 1455711667, "2016/2/17 12:21:7", 580, 69.62, 1.94
69000, 1455711668, "2016/2/17 12:21:8", 582, 69.62, 1.94
69999, 1455711669, "2016/2/17 12:21:9", 581, 69.62, 1.94
71000, 1455711670, "2016/2/17 12:21:10", 582, 69.62, 1.94
71999, 1455711671, "2016/2/17 12:21:11", 582, 69.62, 1.94
72999, 1455711672, "2016/2/17 12:21:12", 582, 69.62, 1.94
73999, 1455711673, "2016/2/17 12:21:13", 581, 69.62, 1.94
74999, 1455711674, "2016/2/17 12:21:14", 582, 69.62, 1.94
75999, 1455711675, "2016/2/17 12:21:15", 582, 69.62, 1.94
76999, 1455711676, "2016/2/17 12:21:16", 581, 69.62, 1.94
78000, 1455711677, "2016/2/17 12:21:17", 581, 69.62, 1.94
78999, 1455711678, "2016/2/17 12:21:18", 581, 69.62, 1.94
79998, 1455711679, "2016/2/17 12:21:19", 581, 69.62, 1.94
80999, 1455711680, "2016/2/17 12:21:20", 581, 69.62, 1.94
81999, 1455711681, "2016/2/17 12:21:21", 581, 69.62, 1.94
82999, 1455711682, "2016/2/17 12:21:22", 581, 69.62, 1.94
83999, 1455711683, "2016/2/17 12:21:23", 581, 70.20, 1.94
85000, 1455711684, "2016/2/17 12:21:24", 581, 69.62, 1.94
85999, 1455711685, "2016/2/17 12:21:25", 581, 69.62, 1.94
87000, 1455711686, "2016/2/17 12:21:26", 581, 69.62, 1.94
87999, 1455711687, "2016/2/17 12:21:27", 581, 69.62, 1.94
88999, 1455711688, "2016/2/17 12:21:28", 581, 69.62, 1.94
89999, 1455711689, "2016/2/17 12:21:29", 581, 69.62, 1.94
90999, 1455711690, "2016/2/17 12:21:30", 581, 69.62, 1.94
91999, 1455711691, "2016/2/17 12:21:31", 582, 69.62, 1.94
92999, 1455711692, "2016/2/17 12:21:32", 581, 69.62, 1.94
94000, 1455711693, "2016/2/17 12:21:33", 581, 69.62, 1.94
94999, 1455711694, "2016/2/17 12:21:34", 581, 70.20, 1.94
96000, 1455711695, "2016/2/17 12:21:35", 581, 69.62, 1.94
96999, 1455711696, "2016/2/17 12:21:36", 581, 69.62, 1.94
97999, 1455711697, "2016/2/17 12:21:37", 581, 70.20, 1.94
98999, 1455711698, "2016/2/17 12:21:38", 581, 70.20, 1.94
99999, 1455711699, "2016/2/17 12:21:39", 581, 69.62, 1.94
101000, 1455711700, "2016/2/17 12:21:40", 581, 69.62, 1.94
101999, 1455711701, "2016/2/17 12:21:41", 579, 69.62, 1.95
102999, 1455711702, "2016/2/17 12:21:42", 580, 69.04, 1.94
103999, 1455711703, "2016/2/17 12:21:43", 580, 69.62, 1.94
104999, 1455711704, "2016/2/17 12:21:44", 579, 69.62, 1.94
105999, 1455711705, "2016/2/17 12:21:45", 580, 69.04, 1.94
106999, 1455711706, "2016/2/17 12:21:46", 580, 69.62, 1.94
107999, 1455711707, "2016/2/17 12:21:47", 580, 69.04, 1.94
108999, 1455711708, "2016/2/17 12:21:48", 580, 69.62, 1.94
110000, 1455711709, "2016/2/17 12:21:49", 580, 69.62, 1.94
110999, 1455711710, "2016/2/17 12:21:50", 579, 69.62, 1.95
112000, 1455711711, "2016/2/17 12:21:51", 579, 69.62, 1.95
112998, 1455711712, "2016/2/17 12:21:52", 579, 69.62, 1.95
113999, 1455711713, "2016/2/17 12:21:53", 580, 69.62, 1.94
115000, 1455711714, "2016/2/17 12:21:54", 580, 70.20, 1.94
115999, 1455711715, "2016/2/17 12:21:55", 579, 69.62, 1.95
117000, 1455711716, "2016/2/17 12:21:56", 579, 69.62, 1.95
117999, 1455711717, "2016/2/17 12:21:57", 579, 69.62, 1.95
119000, 1455711718, "2016/2/17 12:21:58", 579, 69.62, 1.95
119999, 1455711719, "2016/2/17 12:21:59", 580, 70.20, 1.94
120999, 1455711720, "2016/2/17 12:22:0", 579, 69.62, 1.95
121999, 1455711721, "2016/2/17 12:22:1", 578, 69.62, 1.95
122999, 1455711722, "2016/2/17 12:22:2", 578, 69.62, 1.95
124000, 1455711723, "2016/2/17 12:22:3", 578, 69.62, 1.95
124999, 1455711724, "2016/2/17 12:22:4", 579, 69.62, 1.95
126000, 1455711725, "2016/2/17 12:22:5", 579, 69.62, 1.95
126999, 1455711726, "2016/2/17 12:22:6", 580, 69.62, 1.94
128000, 1455711727, "2016/2/17 12:22:7", 579, 69.62, 1.95
129000, 1455711728, "2016/2/17 12:22:8", 579, 69.62, 1.95
129998, 1455711729, "2016/2/17 12:22:9", 579, 69.62, 1.95
130999, 1455711730, "2016/2/17 12:22:10", 579, 69.62, 1.95
131999, 1455711731, "2016/2/17 12:22:11", 579, 69.62, 1.95
133000, 1455711732, "2016/2/17 12:22:12", 578, 69.62, 1.95
133999, 1455711733, "2016/2/17 12:22:13", 578, 69.62, 1.95
134999, 1455711734, "2016/2/17 12:22:14", 578, 69.62, 1.95
135999, 1455711735, "2016/2/17 12:22:15", 577, 69.62, 1.95
136999, 1455711736, "2016/2/17 12:22:16", 577, 69.62, 1.95
137999, 1455711737, "2016/2/17 12:22:17", 577, 69.62, 1.95
138999, 1455711738, "2016/2/17 12:22:18", 577, 69.62, 1.95
139999, 1455711739, "2016/2/17 12:22:19", 577, 70.20, 1.95
140999, 1455711740, "2016/2/17 12:22:20", 577, 69.62, 1.95
141999, 1455711741, "2016/2/17 12:22:21", 577, 69.62, 1.95
142998, 1455711742, "2016/2/17 12:22:22", 578, 69.62, 1.95
144000, 1455711743, "2016/2/17 12:22:23", 572, 69.62, 1.97
144999, 1455711744, "2016/2/17 12:22:24", 572, 69.62, 1.97
145999, 1455711745, "2016/2/17 12:22:25", 572, 69.62, 1.97
146999, 1455711746, "2016/2/17 12:22:26", 572, 69.62, 1.97
147999, 1455711747, "2016/2/17 12:22:27", 574, 69.62, 1.96
148999, 1455711748, "2016/2/17 12:22:28", 573, 69.62, 1.97
149999, 1455711749, "2016/2/17 12:22:29", 579, 69.62, 1.95
151000, 1455711750, "2016/2/17 12:22:30", 579, 69.62, 1.95
151999, 1455711751, "2016/2/17 12:22:31", 579, 69.62, 1.95
152999, 1455711752, "2016/2/17 12:22:32", 579, 69.62, 1.95
153998, 1455711753, "2016/2/17 12:22:33", 579, 69.62, 1.95
154998, 1455711754, "2016/2/17 12:22:34", 579, 69.62, 1.95
155998, 1455711755, "2016/2/17 12:22:35", 579, 69.62, 1.95
156999, 1455711756, "2016/2/17 12:22:36", 579, 69.62, 1.95
158000, 1455711757, "2016/2/17 12:22:37", 579, 69.62, 1.95
158999, 1455711758, "2016/2/17 12:22:38", 579, 69.62, 1.95
160000, 1455711759, "2016/2/17 12:22:39", 579, 69.62, 1.95
160999, 1455711760, "2016/2/17 12:22:40", 579, 69.62, 1.95
161999, 1455711761, "2016/2/17 12:22:41", 578, 69.62, 1.95
