millis,stamp,datetime,light,temp,vcc
578999, 1455711551, "2016/2/17 12:19:11", 571, 69.04, 1.97
579999, 1455711552, "2016/2/17 12:19:12", 571, 69.04, 1.98
581000, 1455711553, "2016/2/17 12:19:13", 571, 69.04, 1.97
581999, 1455711554, "2016/2/17 12:19:14", 571, 69.04, 1.97
583000, 1455711555, "2016/2/17 12:19:15", 574, 69.62, 1.96
583999, 1455711556, "2016/2/17 12:19:16", 577, 69.04, 1.95
584999, 1455711557, "2016/2/17 12:19:17", 584, 69.62, 1.93
586000, 1455711558, "2016/2/17 12:19:18", 584, 69.62, 1.93
586999, 1455711559, "2016/2/17 12:19:19", 584, 69.62, 1.93
587999, 1455711560, "2016/2/17 12:19:20", 584, 69.62, 1.93
588999, 1455711561, "2016/2/17 12:19:21", 583, 69.04, 1.93
590000, 1455711562, "2016/2/17 12:19:22", 583, 69.62, 1.93
590999, 1455711563, "2016/2/17 12:19:23", 583, 69.04, 1.93
592000, 1455711564, "2016/2/17 12:19:24", 583, 69.62, 1.93
592999, 1455711565, "2016/2/17 12:19:25", 583, 69.62, 1.93
593999, 1455711566, "2016/2/17 12:19:26", 583, 69.62, 1.93
595000, 1455711567, "2016/2/17 12:19:27", 583, 69.62, 1.93
595999, 1455711568, "2016/2/17 12:19:28", 583, 69.62, 1.93
597000, 1455711569, "2016/2/17 12:19:29", 583, 69.04, 1.93
597999, 1455711570, "2016/2/17 12:19:30", 584, 69.62, 1.93
598999, 1455711571, "2016/2/17 12:19:31", 583, 69.62, 1.93
599999, 1455711572, "2016/2/17 12:19:32", 583, 69.62, 1.93
600999, 1455711573, "2016/2/17 12:19:33", 583, 69.62, 1.93
601999, 1455711574, "2016/2/17 12:19:34", 582, 69.04, 1.94
602998, 1455711575, "2016/2/17 12:19:35", 585, 69.04, 1.93
603999, 1455711576, "2016/2/17 12:19:36", 585, 69.62, 1.93
604999, 1455711577, "2016/2/17 12:19:37", 585, 69.62, 1.93
606000, 1455711578, "2016/2/17 12:19:38", 585, 69.62, 1.93
606998, 1455711579, "2016/2/17 12:19:39", 585, 69.62, 1.93
607998, 1455711580, "2016/2/17 12:19:40", 584, 69.62, 1.93
608999, 1455711581, "2016/2/17 12:19:41", 582, 69.04, 1.94
609999, 1455711582, "2016/2/17 12:19:42", 582, 69.04, 1.94
610999, 1455711583, "2016/2/17 12:19:43", 582, 69.62, 1.94
611999, 1455711584, "2016/2/17 12:19:44", 582, 69.62, 1.94
613000, 1455711585, "2016/2/17 12:19:45", 582, 69.62, 1.94
613999, 1455711586, "2016/2/17 12:19:46", 582, 69.62, 1.94
614999, 1455711587, "2016/2/17 12:19:47", 581, 69.62, 1.94
615999, 1455711588, "2016/2/17 12:19:48", 581, 69.04, 1.94
616999, 1455711589, "2016/2/17 12:19:49", 581, 69.04, 1.94
617999, 1455711590, "2016/2/17 12:19:50", 581, 69.04, 1.94
618999, 1455711591, "2016/2/17 12:19:51", 581, 69.04, 1.94
619999, 1455711592, "2016/2/17 12:19:52", 581, 69.04, 1.94
620999, 1455711593, "2016/2/17 12:19:53", 581, 69.04, 1.94
622000, 1455711594, "2016/2/17 12:19:54", 581, 69.62, 1.94
622999, 1455711595, "2016/2/17 12:19:55", 581, 69.62, 1.94
624000, 1455711596, "2016/2/17 12:19:56", 581, 69.62, 1.94
624999, 1455711597, "2016/2/17 12:19:57", 581, 69.62, 1.94
