millis,stamp,datetime,light,temp,vcc
80999,1455714311," ""2016/2/17 13:5:11""",652,20.58,1.73
81998,1455714312," ""2016/2/17 13:5:12""",649,21.22,1.74
82999,1455714313," ""2016/2/17 13:5:13""",649,20.9,1.74
83999,1455714314," ""2016/2/17 13:5:14""",647,21.22,1.74
85000,1455714315," ""2016/2/17 13:5:15""",638,21.22,1.77
85999,1455714316," ""2016/2/17 13:5:16""",637,21.54,1.77
87000,1455714317," ""2016/2/17 13:5:17""",637,21.22,1.77
87999,1455714318," ""2016/2/17 13:5:18""",651,20.9,1.73
88999,1455714319," ""2016/2/17 13:5:19""",652,20.9,1.73
89999,1455714320," ""2016/2/17 13:5:20""",652,21.22,1.73
90999,1455714321," ""2016/2/17 13:5:21""",648,20.9,1.74
91998,1455714322," ""2016/2/17 13:5:22""",649,20.9,1.74
92999,1455714323," ""2016/2/17 13:5:23""",649,21.22,1.74
94000,1455714324," ""2016/2/17 13:5:24""",649,21.22,1.74
94999,1455714325," ""2016/2/17 13:5:25""",649,21.22,1.74
96000,1455714326," ""2016/2/17 13:5:26""",648,21.22,1.74
96999,1455714327," ""2016/2/17 13:5:27""",649,20.9,1.74
97999,1455714328," ""2016/2/17 13:5:28""",649,21.22,1.74
98999,1455714329," ""2016/2/17 13:5:29""",649,21.22,1.74
99998,1455714330," ""2016/2/17 13:5:30""",649,21.22,1.74
101000,1455714331," ""2016/2/17 13:5:31""",650,21.22,1.73
101999,1455714332," ""2016/2/17 13:5:32""",650,21.22,1.73
102999,1455714333," ""2016/2/17 13:5:33""",650,21.22,1.73
103999,1455714334," ""2016/2/17 13:5:34""",649,20.9,1.74
104998,1455714335," ""2016/2/17 13:5:35""",649,21.22,1.74
105999,1455714336," ""2016/2/17 13:5:36""",649,21.22,1.74
106999,1455714337," ""2016/2/17 13:5:37""",649,21.22,1.74
107999,1455714338," ""2016/2/17 13:5:38""",649,20.9,1.74
108999,1455714339," ""2016/2/17 13:5:39""",649,20.9,1.74
109999,1455714340," ""2016/2/17 13:5:40""",650,20.9,1.73
110999,1455714341," ""2016/2/17 13:5:41""",650,21.22,1.73
112000,1455714342," ""2016/2/17 13:5:42""",650,21.22,1.73
112999,1455714343," ""2016/2/17 13:5:43""",649,21.22,1.74
113999,1455714344," ""2016/2/17 13:5:44""",649,21.22,1.74
114999,1455714345," ""2016/2/17 13:5:45""",649,20.58,1.74
115999,1455714346," ""2016/2/17 13:5:46""",648,20.9,1.74
116999,1455714347," ""2016/2/17 13:5:47""",642,21.54,1.76
117999,1455714348," ""2016/2/17 13:5:48""",635,21.54,1.78
119000,1455714349," ""2016/2/17 13:5:49""",633,21.22,1.78
119999,1455714350," ""2016/2/17 13:5:50""",648,20.9,1.74
120999,1455714351," ""2016/2/17 13:5:51""",648,20.9,1.74
121999,1455714352," ""2016/2/17 13:5:52""",649,20.9,1.74
122999,1455714353," ""2016/2/17 13:5:53""",649,20.9,1.74
123999,1455714354," ""2016/2/17 13:5:54""",646,20.9,1.74
124999,1455714355," ""2016/2/17 13:5:55""",647,20.9,1.74
125999,1455714356," ""2016/2/17 13:5:56""",647,21.22,1.74
126999,1455714357," ""2016/2/17 13:5:57""",647,20.9,1.74
128000,1455714358," ""2016/2/17 13:5:58""",647,20.9,1.74
128999,1455714359," ""2016/2/17 13:5:59""",647,21.22,1.74
129999,1455714360," ""2016/2/17 13:6:0""",648,21.22,1.74
130999,1455714361," ""2016/2/17 13:6:1""",647,21.22,1.74
131999,1455714362," ""2016/2/17 13:6:2""",648,21.22,1.74
132999,1455714363," ""2016/2/17 13:6:3""",648,21.22,1.74
133999,1455714364," ""2016/2/17 13:6:4""",648,21.22,1.74
135000,1455714365," ""2016/2/17 13:6:5""",648,21.22,1.74
135999,1455714366," ""2016/2/17 13:6:6""",648,20.9,1.74
136999,1455714367," ""2016/2/17 13:6:7""",643,21.22,1.75
137999,1455714368," ""2016/2/17 13:6:8""",633,21.22,1.78
138999,1455714369," ""2016/2/17 13:6:9""",630,21.54,1.79
139999,1455714370," ""2016/2/17 13:6:10""",630,21.22,1.79
140999,1455714371," ""2016/2/17 13:6:11""",630,21.22,1.79
141999,1455714372," ""2016/2/17 13:6:12""",630,21.54,1.79
142999,1455714373," ""2016/2/17 13:6:13""",630,21.54,1.79
143998,1455714374," ""2016/2/17 13:6:14""",647,21.22,1.74
144999,1455714375," ""2016/2/17 13:6:15""",645,21.22,1.74
145999,1455714376," ""2016/2/17 13:6:16""",646,20.9,1.74
146999,1455714377," ""2016/2/17 13:6:17""",646,21.22,1.74
147999,1455714378," ""2016/2/17 13:6:18""",646,20.9,1.74
149000,1455714379," ""2016/2/17 13:6:19""",645,21.22,1.75
149999,1455714380," ""2016/2/17 13:6:20""",636,21.54,1.77
151000,1455714381," ""2016/2/17 13:6:21""",637,21.22,1.77
151998,1455714382," ""2016/2/17 13:6:22""",636,21.54,1.77
152999,1455714383," ""2016/2/17 13:6:23""",638,21.22,1.77
153999,1455714384," ""2016/2/17 13:6:24""",636,21.22,1.77
154998,1455714385," ""2016/2/17 13:6:25""",632,21.22,1.78
155999,1455714386," ""2016/2/17 13:6:26""",646,21.54,1.74
156999,1455714387," ""2016/2/17 13:6:27""",644,21.22,1.75
158000,1455714388," ""2016/2/17 13:6:28""",636,21.22,1.77
158999,1455714389," ""2016/2/17 13:6:29""",649,20.9,1.74
160000,1455714390," ""2016/2/17 13:6:30""",643,20.58,1.75
160999,1455714391," ""2016/2/17 13:6:31""",644,21.22,1.75
161999,1455714392," ""2016/2/17 13:6:32""",644,21.22,1.75
162999,1455714393," ""2016/2/17 13:6:33""",644,20.9,1.75
163999,1455714394," ""2016/2/17 13:6:34""",644,20.9,1.75
164999,1455714395," ""2016/2/17 13:6:35""",645,20.9,1.75
165999,1455714396," ""2016/2/17 13:6:36""",648,20.9,1.74
167000,1455714397," ""2016/2/17 13:6:37""",645,20.9,1.75
167999,1455714398," ""2016/2/17 13:6:38""",645,20.9,1.75
168998,1455714399," ""2016/2/17 13:6:39""",645,20.9,1.75
169999,1455714400," ""2016/2/17 13:6:40""",645,21.22,1.75
170999,1455714401," ""2016/2/17 13:6:41""",646,21.22,1.74
171999,1455714402," ""2016/2/17 13:6:42""",648,20.9,1.74
172999,1455714403," ""2016/2/17 13:6:43""",648,21.22,1.74
173999,1455714404," ""2016/2/17 13:6:44""",647,20.9,1.74
174999,1455714405," ""2016/2/17 13:6:45""",648,20.9,1.74
176000,1455714406," ""2016/2/17 13:6:46""",648,20.9,1.74
176999,1455714407," ""2016/2/17 13:6:47""",648,20.9,1.74
177999,1455714408," ""2016/2/17 13:6:48""",648,20.9,1.74
178999,1455714409," ""2016/2/17 13:6:49""",648,20.58,1.74
179999,1455714410," ""2016/2/17 13:6:50""",647,20.58,1.74
181000,1455714411," ""2016/2/17 13:6:51""",647,20.58,1.74
181999,1455714412," ""2016/2/17 13:6:52""",647,20.58,1.74
183000,1455714413," ""2016/2/17 13:6:53""",647,20.9,1.74
183999,1455714414," ""2016/2/17 13:6:54""",647,20.25,1.74
184999,1455714415," ""2016/2/17 13:6:55""",647,20.58,1.74
186000,1455714416," ""2016/2/17 13:6:56""",647,20.58,1.74
186999,1455714417," ""2016/2/17 13:6:57""",647,20.58,1.74
187999,1455714418," ""2016/2/17 13:6:58""",647,20.58,1.74
188999,1455714419," ""2016/2/17 13:6:59""",647,20.9,1.74
190000,1455714420," ""2016/2/17 13:7:0""",647,20.58,1.74
190999,1455714421," ""2016/2/17 13:7:1""",647,20.9,1.74
191998,1455714422," ""2016/2/17 13:7:2""",647,20.9,1.74
192999,1455714423," ""2016/2/17 13:7:3""",647,21.22,1.74
193999,1455714424," ""2016/2/17 13:7:4""",647,21.22,1.74
195000,1455714425," ""2016/2/17 13:7:5""",647,21.22,1.74
195999,1455714426," ""2016/2/17 13:7:6""",646,20.9,1.74
197000,1455714427," ""2016/2/17 13:7:7""",646,20.9,1.74
197999,1455714428," ""2016/2/17 13:7:8""",646,20.9,1.74
198999,1455714429," ""2016/2/17 13:7:9""",646,20.9,1.74
199999,1455714430," ""2016/2/17 13:7:10""",646,20.9,1.74
200999,1455714431," ""2016/2/17 13:7:11""",646,21.22,1.74
201999,1455714432," ""2016/2/17 13:7:12""",646,20.9,1.74
202999,1455714433," ""2016/2/17 13:7:13""",645,20.9,1.75
204000,1455714434," ""2016/2/17 13:7:14""",645,20.9,1.75
204999,1455714435," ""2016/2/17 13:7:15""",645,20.9,1.75
206000,1455714436," ""2016/2/17 13:7:16""",645,20.9,1.75
206999,1455714437," ""2016/2/17 13:7:17""",645,20.9,1.75
208000,1455714438," ""2016/2/17 13:7:18""",645,20.9,1.75
208999,1455714439," ""2016/2/17 13:7:19""",644,20.9,1.75
209999,1455714440," ""2016/2/17 13:7:20""",644,20.9,1.75
210999,1455714441," ""2016/2/17 13:7:21""",644,20.9,1.75
211999,1455714442," ""2016/2/17 13:7:22""",644,20.9,1.75
212999,1455714443," ""2016/2/17 13:7:23""",644,20.9,1.75
213999,1455714444," ""2016/2/17 13:7:24""",644,21.22,1.75
214999,1455714445," ""2016/2/17 13:7:25""",643,20.9,1.75
215998,1455714446," ""2016/2/17 13:7:26""",643,20.9,1.75
216999,1455714447," ""2016/2/17 13:7:27""",643,21.22,1.75
217999,1455714448," ""2016/2/17 13:7:28""",640,20.58,1.76
218998,1455714449," ""2016/2/17 13:7:29""",643,20.9,1.75
219999,1455714450," ""2016/2/17 13:7:30""",643,21.22,1.75
220999,1455714451," ""2016/2/17 13:7:31""",644,21.22,1.75
222000,1455714452," ""2016/2/17 13:7:32""",644,20.9,1.75
222999,1455714453," ""2016/2/17 13:7:33""",643,21.22,1.75
224000,1455714454," ""2016/2/17 13:7:34""",643,20.9,1.75
224999,1455714455," ""2016/2/17 13:7:35""",642,20.9,1.75
225999,1455714456," ""2016/2/17 13:7:36""",642,21.22,1.75
226999,1455714457," ""2016/2/17 13:7:37""",643,21.22,1.75
227999,1455714458," ""2016/2/17 13:7:38""",642,21.22,1.75
228999,1455714459," ""2016/2/17 13:7:39""",643,20.9,1.75
229999,1455714460," ""2016/2/17 13:7:40""",643,21.22,1.75
230999,1455714461," ""2016/2/17 13:7:41""",643,20.9,1.75
231999,1455714462," ""2016/2/17 13:7:42""",642,20.9,1.75
232999,1455714463," ""2016/2/17 13:7:43""",642,20.9,1.75
233999,1455714464," ""2016/2/17 13:7:44""",641,20.9,1.76
234999,1455714465," ""2016/2/17 13:7:45""",641,21.22,1.76
235999,1455714466," ""2016/2/17 13:7:46""",641,21.22,1.76
236999,1455714467," ""2016/2/17 13:7:47""",636,21.22,1.77
237999,1455714468," ""2016/2/17 13:7:48""",640,20.9,1.76
238999,1455714469," ""2016/2/17 13:7:49""",641,21.22,1.76
240000,1455714470," ""2016/2/17 13:7:50""",640,21.22,1.76
241000,1455714471," ""2016/2/17 13:7:51""",640,21.22,1.76
241998,1455714472," ""2016/2/17 13:7:52""",639,21.22,1.76
242999,1455714473," ""2016/2/17 13:7:53""",639,21.22,1.76
243999,1455714474," ""2016/2/17 13:7:54""",639,20.9,1.76
245000,1455714475," ""2016/2/17 13:7:55""",639,21.22,1.76
245999,1455714476," ""2016/2/17 13:7:56""",639,21.22,1.76
247000,1455714477," ""2016/2/17 13:7:57""",639,21.22,1.76
247999,1455714478," ""2016/2/17 13:7:58""",639,21.22,1.76
248999,1455714479," ""2016/2/17 13:7:59""",639,21.22,1.76
249999,1455714480," ""2016/2/17 13:8:0""",639,21.22,1.76
250999,1455714481," ""2016/2/17 13:8:1""",638,21.22,1.77
251999,1455714482," ""2016/2/17 13:8:2""",639,21.22,1.76
252999,1455714483," ""2016/2/17 13:8:3""",638,21.22,1.76
254000,1455714484," ""2016/2/17 13:8:4""",638,21.22,1.77
254999,1455714485," ""2016/2/17 13:8:5""",638,21.22,1.77
256000,1455714486," ""2016/2/17 13:8:6""",638,21.22,1.77
256999,1455714487," ""2016/2/17 13:8:7""",638,21.22,1.77
257999,1455714488," ""2016/2/17 13:8:8""",638,21.22,1.77
258999,1455714489," ""2016/2/17 13:8:9""",638,21.22,1.77
259999,1455714490," ""2016/2/17 13:8:10""",638,21.22,1.77
261000,1455714491," ""2016/2/17 13:8:11""",638,21.22,1.77
261998,1455714492," ""2016/2/17 13:8:12""",638,21.22,1.77
262999,1455714493," ""2016/2/17 13:8:13""",638,21.22,1.77
263999,1455714494," ""2016/2/17 13:8:14""",638,21.22,1.77
264998,1455714495," ""2016/2/17 13:8:15""",638,21.22,1.77
265999,1455714496," ""2016/2/17 13:8:16""",638,21.22,1.77
266999,1455714497," ""2016/2/17 13:8:17""",638,20.9,1.77
267998,1455714498," ""2016/2/17 13:8:18""",637,21.22,1.77
268998,1455714499," ""2016/2/17 13:8:19""",638,21.22,1.77
270000,1455714500," ""2016/2/17 13:8:20""",637,20.9,1.77
270999,1455714501," ""2016/2/17 13:8:21""",637,21.22,1.77
271998,1455714502," ""2016/2/17 13:8:22""",638,21.22,1.77
272998,1455714503," ""2016/2/17 13:8:23""",638,21.22,1.77
273998,1455714504," ""2016/2/17 13:8:24""",638,21.22,1.77
274999,1455714505," ""2016/2/17 13:8:25""",638,20.9,1.77
275999,1455714506," ""2016/2/17 13:8:26""",638,21.22,1.77
277000,1455714507," ""2016/2/17 13:8:27""",638,21.22,1.77
277999,1455714508," ""2016/2/17 13:8:28""",639,21.22,1.77
278999,1455714509," ""2016/2/17 13:8:29""",638,20.9,1.77
279999,1455714510," ""2016/2/17 13:8:30""",638,20.9,1.77
280999,1455714511," ""2016/2/17 13:8:31""",638,21.22,1.76
281999,1455714512," ""2016/2/17 13:8:32""",638,21.22,1.77
282999,1455714513," ""2016/2/17 13:8:33""",639,21.22,1.76
283999,1455714514," ""2016/2/17 13:8:34""",639,21.22,1.77
284999,1455714515," ""2016/2/17 13:8:35""",638,21.22,1.77
286000,1455714516," ""2016/2/17 13:8:36""",638,21.22,1.77
286998,1455714517," ""2016/2/17 13:8:37""",638,20.9,1.77
287998,1455714518," ""2016/2/17 13:8:38""",638,21.22,1.77
288999,1455714519," ""2016/2/17 13:8:39""",638,21.22,1.77
289999,1455714520," ""2016/2/17 13:8:40""",638,21.22,1.77
290999,1455714521," ""2016/2/17 13:8:41""",637,21.22,1.77
291999,1455714522," ""2016/2/17 13:8:42""",637,21.22,1.77
293000,1455714523," ""2016/2/17 13:8:43""",637,21.22,1.77
293998,1455714524," ""2016/2/17 13:8:44""",637,21.22,1.77
294999,1455714525," ""2016/2/17 13:8:45""",637,21.22,1.77
295999,1455714526," ""2016/2/17 13:8:46""",637,21.22,1.77
296999,1455714527," ""2016/2/17 13:8:47""",637,21.22,1.77
297999,1455714528," ""2016/2/17 13:8:48""",637,21.22,1.77
298999,1455714529," ""2016/2/17 13:8:49""",637,21.22,1.77
300000,1455714530," ""2016/2/17 13:8:50""",637,21.22,1.77
300998,1455714531," ""2016/2/17 13:8:51""",636,21.22,1.77
301999,1455714532," ""2016/2/17 13:8:52""",636,21.22,1.77
302999,1455714533," ""2016/2/17 13:8:53""",636,21.22,1.77
304000,1455714534," ""2016/2/17 13:8:54""",636,21.22,1.77
304999,1455714535," ""2016/2/17 13:8:55""",636,21.22,1.77
305998,1455714536," ""2016/2/17 13:8:56""",636,20.9,1.77
306999,1455714537," ""2016/2/17 13:8:57""",636,21.22,1.77
307999,1455714538," ""2016/2/17 13:8:58""",636,21.22,1.77
309000,1455714539," ""2016/2/17 13:8:59""",636,21.22,1.77
309999,1455714540," ""2016/2/17 13:9:0""",636,21.22,1.77
311000,1455714541," ""2016/2/17 13:9:1""",636,21.22,1.77
311999,1455714542," ""2016/2/17 13:9:2""",636,21.22,1.77
312999,1455714543," ""2016/2/17 13:9:3""",636,21.22,1.77
313999,1455714544," ""2016/2/17 13:9:4""",636,21.22,1.77
314998,1455714545," ""2016/2/17 13:9:5""",636,21.22,1.77
315999,1455714546," ""2016/2/17 13:9:6""",636,21.22,1.77
316998,1455714547," ""2016/2/17 13:9:7""",637,21.22,1.77
317999,1455714548," ""2016/2/17 13:9:8""",637,21.22,1.77
318999,1455714549," ""2016/2/17 13:9:9""",637,21.22,1.77
320000,1455714550," ""2016/2/17 13:9:10""",637,21.22,1.77
320999,1455714551," ""2016/2/17 13:9:11""",637,21.22,1.77
321999,1455714552," ""2016/2/17 13:9:12""",637,20.9,1.77
322999,1455714553," ""2016/2/17 13:9:13""",637,21.22,1.77
323999,1455714554," ""2016/2/17 13:9:14""",637,21.22,1.77
324999,1455714555," ""2016/2/17 13:9:15""",637,21.22,1.77
325999,1455714556," ""2016/2/17 13:9:16""",637,21.22,1.77
326999,1455714557," ""2016/2/17 13:9:17""",637,21.22,1.77
327998,1455714558," ""2016/2/17 13:9:18""",637,21.22,1.77
328999,1455714559," ""2016/2/17 13:9:19""",637,21.22,1.77
329999,1455714560," ""2016/2/17 13:9:20""",637,21.22,1.77
330999,1455714561," ""2016/2/17 13:9:21""",637,20.9,1.77
331999,1455714562," ""2016/2/17 13:9:22""",637,21.22,1.77
332999,1455714563," ""2016/2/17 13:9:23""",637,21.22,1.77
333999,1455714564," ""2016/2/17 13:9:24""",637,21.22,1.77
334998,1455714565," ""2016/2/17 13:9:25""",637,21.22,1.77
336000,1455714566," ""2016/2/17 13:9:26""",637,21.22,1.77
336999,1455714567," ""2016/2/17 13:9:27""",637,21.22,1.77
337999,1455714568," ""2016/2/17 13:9:28""",637,21.22,1.77
338999,1455714569," ""2016/2/17 13:9:29""",637,21.22,1.77
339999,1455714570," ""2016/2/17 13:9:30""",637,21.22,1.77
341000,1455714571," ""2016/2/17 13:9:31""",637,21.22,1.77
341999,1455714572," ""2016/2/17 13:9:32""",637,21.22,1.77
343000,1455714573," ""2016/2/17 13:9:33""",636,21.22,1.77
343998,1455714574," ""2016/2/17 13:9:34""",637,21.22,1.77
344999,1455714575," ""2016/2/17 13:9:35""",636,21.22,1.77
345999,1455714576," ""2016/2/17 13:9:36""",637,21.22,1.77
346999,1455714577," ""2016/2/17 13:9:37""",637,20.9,1.77
347999,1455714578," ""2016/2/17 13:9:38""",637,21.22,1.77
348999,1455714579," ""2016/2/17 13:9:39""",637,21.22,1.77
350000,1455714580," ""2016/2/17 13:9:40""",637,21.22,1.77
350999,1455714581," ""2016/2/17 13:9:41""",638,21.22,1.77
351998,1455714582," ""2016/2/17 13:9:42""",638,21.22,1.77
352999,1455714583," ""2016/2/17 13:9:43""",638,21.22,1.77
353999,1455714584," ""2016/2/17 13:9:44""",638,21.22,1.77
354999,1455714585," ""2016/2/17 13:9:45""",637,21.22,1.77
355999,1455714586," ""2016/2/17 13:9:46""",637,21.22,1.77
356999,1455714587," ""2016/2/17 13:9:47""",637,21.22,1.77
357999,1455714588," ""2016/2/17 13:9:48""",637,21.22,1.77
359000,1455714589," ""2016/2/17 13:9:49""",636,21.22,1.77
359999,1455714590," ""2016/2/17 13:9:50""",636,21.22,1.77
360998,1455714591," ""2016/2/17 13:9:51""",636,21.22,1.77
361999,1455714592," ""2016/2/17 13:9:52""",636,21.22,1.77
362999,1455714593," ""2016/2/17 13:9:53""",636,20.9,1.77
363998,1455714594," ""2016/2/17 13:9:54""",636,21.22,1.77
364998,1455714595," ""2016/2/17 13:9:55""",636,21.22,1.77
366000,1455714596," ""2016/2/17 13:9:56""",636,21.22,1.77
366999,1455714597," ""2016/2/17 13:9:57""",637,21.22,1.77
368000,1455714598," ""2016/2/17 13:9:58""",636,21.22,1.77
369000,1455714599," ""2016/2/17 13:9:59""",636,21.22,1.77
369999,1455714600," ""2016/2/17 13:10:0""",636,21.22,1.77
370999,1455714601," ""2016/2/17 13:10:1""",636,21.22,1.77
371999,1455714602," ""2016/2/17 13:10:2""",636,21.22,1.77
373000,1455714603," ""2016/2/17 13:10:3""",636,21.22,1.77
373999,1455714604," ""2016/2/17 13:10:4""",636,20.9,1.77
375000,1455714605," ""2016/2/17 13:10:5""",635,21.22,1.77
375999,1455714606," ""2016/2/17 13:10:6""",635,21.22,1.77
376999,1455714607," ""2016/2/17 13:10:7""",635,20.9,1.77
377999,1455714608," ""2016/2/17 13:10:8""",636,21.22,1.77
378999,1455714609," ""2016/2/17 13:10:9""",635,21.22,1.77
379999,1455714610," ""2016/2/17 13:10:10""",636,21.22,1.77
380999,1455714611," ""2016/2/17 13:10:11""",636,21.22,1.77
382000,1455714612," ""2016/2/17 13:10:12""",635,20.9,1.77
382999,1455714613," ""2016/2/17 13:10:13""",635,21.22,1.77
384000,1455714614," ""2016/2/17 13:10:14""",635,21.22,1.77
384998,1455714615," ""2016/2/17 13:10:15""",635,20.9,1.77
385999,1455714616," ""2016/2/17 13:10:16""",636,21.22,1.77
386999,1455714617," ""2016/2/17 13:10:17""",636,21.22,1.77
387999,1455714618," ""2016/2/17 13:10:18""",636,21.22,1.77
388999,1455714619," ""2016/2/17 13:10:19""",636,20.9,1.77
389999,1455714620," ""2016/2/17 13:10:20""",636,20.9,1.77
391000,1455714621," ""2016/2/17 13:10:21""",636,21.22,1.77
391999,1455714622," ""2016/2/17 13:10:22""",636,20.9,1.77
392999,1455714623," ""2016/2/17 13:10:23""",636,21.22,1.77
393999,1455714624," ""2016/2/17 13:10:24""",636,21.22,1.77
394999,1455714625," ""2016/2/17 13:10:25""",637,20.9,1.77
395999,1455714626," ""2016/2/17 13:10:26""",636,21.22,1.77
396999,1455714627," ""2016/2/17 13:10:27""",636,20.9,1.77
398000,1455714628," ""2016/2/17 13:10:28""",636,20.9,1.77
398999,1455714629," ""2016/2/17 13:10:29""",636,20.9,1.77
399998,1455714630," ""2016/2/17 13:10:30""",636,21.22,1.77
400999,1455714631," ""2016/2/17 13:10:31""",636,21.22,1.77
401999,1455714632," ""2016/2/17 13:10:32""",636,21.22,1.77
402999,1455714633," ""2016/2/17 13:10:33""",635,21.22,1.77
403999,1455714634," ""2016/2/17 13:10:34""",634,20.9,1.77
405000,1455714635," ""2016/2/17 13:10:35""",636,20.9,1.77
405999,1455714636," ""2016/2/17 13:10:36""",637,21.22,1.77
406999,1455714637," ""2016/2/17 13:10:37""",638,21.22,1.77
407999,1455714638," ""2016/2/17 13:10:38""",637,21.22,1.77
408999,1455714639," ""2016/2/17 13:10:39""",637,21.22,1.77
409999,1455714640," ""2016/2/17 13:10:40""",637,21.22,1.77
